method,run,generation,best
NSGA_II,5,43,0.21654778019031604
NSGA_II,5,44,0.21654778019031604
NSGA_II,5,45,0.21654778019031604
NSGA_II,5,46,0.21654778019031604
NSGA_II,5,47,0.21654778019031604
NSGA_II,5,48,0.21654778019031604
NSGA_II,5,49,0.21654778019031604
NSGA_II,5,50,0.21654778019031604
NSGA_II,5,51,0.21654778019031604
NSGA_II,5,52,0.21654778019031604
NSGA_II,5,53,0.21654778019031604
NSGA_II,5,54,0.21654778019031604
NSGA_II,5,55,0.21654778019031604
NSGA_II,5,56,0.21654778019031604
NSGA_II,5,57,0.21654778019031604
NSGA_II,5,58,0.21654778019031604
NSGA_II,5,59,0.21654778019031604
NSGA_II,5,60,0.21654778019031604
NSGA_II,5,61,0.21654778019031604
NSGA_II,5,62,0.21654778019031604
NSGA_II,5,63,0.21654778019031604
NSGA_II,6,0,0.25434970727786693
NSGA_II,6,1,0.25434970727786693
NSGA_II,6,2,0.25434970727786693
NSGA_II,6,3,0.25077216673246105
NSGA_II,6,4,0.24970766996616248
NSGA_II,6,5,0.23239032439183765
NSGA_II,6,6,0.22290947644116496
NSGA_II,6,7,0.22260988878757923
NSGA_II,6,8,0.22260988878757923
NSGA_II,6,9,0.219806786781155
NSGA_II,6,10,0.21608342224236773
NSGA_II,6,11,0.215828422017246
NSGA_II,6,12,0.21568304817424627
NSGA_II,6,13,0.21568304817424627
NSGA_II,6,14,0.21568304817424627
NSGA_II,6,15,0.21568304817424627
NSGA_II,6,16,0.21568304817424627
NSGA_II,6,17,0.21568304817424627
NSGA_II,6,18,0.21568304817424627
NSGA_II,6,19,0.21637750855003543
NSGA_II,6,20,0.21538224699041766
NSGA_II,6,21,0.21538224699041766
NSGA_II,6,22,0.21589240842647303
NSGA_II,6,23,0.21650242888090745
NSGA_II,6,24,0.21650242888090745
NSGA_II,6,25,0.21943088412265527
NSGA_II,6,26,0.21943088412265527
NSGA_II,6,27,0.21943088412265527
NSGA_II,6,28,0.21943088412265527
NSGA_II,6,29,0.21943088412265527
NSGA_II,6,30,0.21943088412265527
NSGA_II,6,31,0.21943088412265527
NSGA_II,6,32,0.2193066186678256
NSGA_II,6,33,0.2193066186678256
NSGA_II,6,34,0.2193066186678256
